business_id,business_name,category,quarter,count,rating,quarter123
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,8-Oct,27,3.8,1-Oct-08
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,9-Oct,12,3.5,1-Oct-09
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,9-Oct,12,3.4,1-Oct-09
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,9-Oct,27,3.7,1-Oct-09
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,10-Oct,12,3.2,1-Oct-10
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,10-Oct,18,3.8,1-Oct-10
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,10-Oct,13,3.2,1-Oct-10
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,10-Oct,40,3.9,1-Oct-10
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,11-Oct,26,4.2,1-Oct-11
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,11-Oct,40,2.9,1-Oct-11
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,11-Oct,21,3.1,1-Oct-11
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,11-Oct,20,2.9,1-Oct-11
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,11-Oct,48,3.9,1-Oct-11
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,12-Oct,19,3.9,1-Oct-12
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,12-Oct,46,2.7,1-Oct-12
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,12-Oct,22,3.6,1-Oct-12
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,12-Oct,16,2.8,1-Oct-12
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,12-Oct,37,3.8,1-Oct-12
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,13-Oct,29,3.8,1-Oct-13
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,13-Oct,44,2.8,1-Oct-13
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Chinese,13-Oct,123,2.7,1-Oct-13
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,13-Oct,31,3.5,1-Oct-13
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,13-Oct,14,3.1,1-Oct-13
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,13-Oct,56,4,1-Oct-13
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,14-Oct,29,3.9,1-Oct-14
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,14-Oct,49,3.2,1-Oct-14
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Chinese,14-Oct,69,2.7,1-Oct-14
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,14-Oct,30,3.8,1-Oct-14
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,14-Oct,36,2.9,1-Oct-14
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,14-Oct,68,3.9,1-Oct-14
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,15-Oct,36,3.3,1-Oct-15
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,15-Oct,45,3.1,1-Oct-15
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Chinese,15-Oct,73,2.3,1-Oct-15
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,15-Oct,36,3.2,1-Oct-15
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,15-Oct,33,3.2,1-Oct-15
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,15-Oct,59,4.2,1-Oct-15
1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,Chinese,16-Oct,46,3.7,1-Oct-16
GJ_bXUPv672YwNg4TneJog,China Poblano,Chinese,16-Oct,48,3.3,1-Oct-16
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Chinese,16-Oct,57,2.2,1-Oct-16
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Chinese,16-Oct,32,3.3,1-Oct-16
CCRgGKhzxSpl38w7yhqKUw,Noodles,Chinese,16-Oct,23,3.2,1-Oct-16
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Chinese,16-Oct,50,4,1-Oct-16
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,6-Jan,8,3.8,1-Jan-06
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,6-Jan,2,2.5,1-Jan-06
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,6-Jan,3,3.7,1-Jan-06
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,6-Jan,2,4.5,1-Jan-06
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,6-Jan,3,5,1-Jan-06
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,7-Jan,9,3.9,1-Jan-07
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,7-Jan,1,4,1-Jan-07
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,7-Jan,6,4.5,1-Jan-07
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,7-Jan,3,4,1-Jan-07
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,7-Jan,1,5,1-Jan-07
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7-Jan,9,4.2,1-Jan-07
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7-Jan,9,4.3,1-Jan-07
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7-Jan,5,4.6,1-Jan-07
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,8-Jan,57,4.2,1-Jan-08
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,8-Jan,6,4.3,1-Jan-08
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,8-Jan,8,3.8,1-Jan-08
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,8-Jan,11,4.2,1-Jan-08
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,8-Jan,9,4.8,1-Jan-08
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,8-Jan,7,4.7,1-Jan-08
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,8-Jan,16,4.1,1-Jan-08
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,8-Jan,31,4.2,1-Jan-08
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,8-Jan,11,4.5,1-Jan-08
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,9-Jan,71,4.1,1-Jan-09
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,9-Jan,17,4.1,1-Jan-09
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,9-Jan,20,4,1-Jan-09
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,9-Jan,14,4.4,1-Jan-09
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,9-Jan,8,4.6,1-Jan-09
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,9-Jan,14,4.4,1-Jan-09
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,9-Jan,26,3.8,1-Jan-09
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,9-Jan,42,4.1,1-Jan-09
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,9-Jan,12,4.5,1-Jan-09
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,10-Jan,1,4,1-Jan-10
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,10-Jan,97,4,1-Jan-10
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,10-Jan,24,4,1-Jan-10
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,10-Jan,17,4.5,1-Jan-10
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,10-Jan,37,4.2,1-Jan-10
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,10-Jan,20,4.8,1-Jan-10
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,10-Jan,28,3.9,1-Jan-10
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10-Jan,34,3.8,1-Jan-10
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10-Jan,73,4,1-Jan-10
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10-Jan,12,4.2,1-Jan-10
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,11-Jan,32,4.8,1-Jan-11
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,11-Jan,121,4,1-Jan-11
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,11-Jan,42,4.3,1-Jan-11
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,11-Jan,26,4.3,1-Jan-11
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,11-Jan,48,3.8,1-Jan-11
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,11-Jan,27,4.3,1-Jan-11
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,11-Jan,30,4.3,1-Jan-11
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,11-Jan,32,3.8,1-Jan-11
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,11-Jan,154,4,1-Jan-11
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,11-Jan,23,4.2,1-Jan-11
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,12-Jan,19,4.7,1-Jan-12
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,12-Jan,99,4.1,1-Jan-12
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,12-Jan,37,4.1,1-Jan-12
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,12-Jan,45,4.1,1-Jan-12
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,12-Jan,48,3.5,1-Jan-12
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,12-Jan,28,4.5,1-Jan-12
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,12-Jan,23,3.8,1-Jan-12
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,12-Jan,36,3.4,1-Jan-12
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,12-Jan,191,4,1-Jan-12
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,12-Jan,16,4.2,1-Jan-12
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,13-Jan,19,4.9,1-Jan-13
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,13-Jan,97,3.9,1-Jan-13
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,13-Jan,27,3.9,1-Jan-13
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,13-Jan,37,4.1,1-Jan-13
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,13-Jan,23,3.5,1-Jan-13
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,13-Jan,16,4.2,1-Jan-13
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,13-Jan,34,4.1,1-Jan-13
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,13-Jan,29,3.8,1-Jan-13
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,13-Jan,222,4.1,1-Jan-13
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,13-Jan,18,4.2,1-Jan-13
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,14-Jan,42,4.6,1-Jan-14
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,14-Jan,111,3.8,1-Jan-14
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,14-Jan,35,3.8,1-Jan-14
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,14-Jan,48,3.5,1-Jan-14
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,14-Jan,32,3.3,1-Jan-14
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,14-Jan,40,4.3,1-Jan-14
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,14-Jan,25,3.6,1-Jan-14
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,14-Jan,44,4,1-Jan-14
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,14-Jan,307,4.2,1-Jan-14
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,14-Jan,24,4.4,1-Jan-14
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,15-Jan,32,4.8,1-Jan-15
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,15-Jan,83,3.9,1-Jan-15
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,15-Jan,26,4.1,1-Jan-15
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,15-Jan,46,3.8,1-Jan-15
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,15-Jan,28,3.9,1-Jan-15
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,15-Jan,25,4.4,1-Jan-15
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,15-Jan,40,4.3,1-Jan-15
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,15-Jan,23,3.7,1-Jan-15
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,15-Jan,267,4,1-Jan-15
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,15-Jan,37,4.4,1-Jan-15
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,16-Jan,64,4.8,1-Jan-16
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,16-Jan,99,4.2,1-Jan-16
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,16-Jan,16,4,1-Jan-16
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,16-Jan,66,4,1-Jan-16
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,16-Jan,17,4.2,1-Jan-16
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,16-Jan,15,4.5,1-Jan-16
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,16-Jan,33,4.1,1-Jan-16
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,16-Jan,276,4.2,1-Jan-16
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,16-Jan,19,4.2,1-Jan-16
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,17-Jan,49,4.7,1-Jan-17
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,17-Jan,80,4.2,1-Jan-17
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,17-Jan,23,3.8,1-Jan-17
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,17-Jan,58,4.3,1-Jan-17
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,17-Jan,18,3.4,1-Jan-17
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,17-Jan,21,4.6,1-Jan-17
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,17-Jan,24,4.5,1-Jan-17
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,17-Jan,247,4.2,1-Jan-17
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,17-Jan,28,4.3,1-Jan-17
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,5-Apr,2,5,1-Apr-05
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,6-Apr,9,4,1-Apr-06
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,6-Apr,3,4.3,1-Apr-06
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,6-Apr,5,4.4,1-Apr-06
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,6-Apr,1,5,1-Apr-06
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,7-Apr,20,4.3,1-Apr-07
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,7-Apr,4,4.5,1-Apr-07
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,7-Apr,1,3,1-Apr-07
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,7-Apr,1,3,1-Apr-07
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,7-Apr,5,4.6,1-Apr-07
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,7-Apr,3,3.7,1-Apr-07
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7-Apr,19,3.7,1-Apr-07
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7-Apr,14,4.1,1-Apr-07
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7-Apr,2,5,1-Apr-07
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,8-Apr,59,4,1-Apr-08
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,8-Apr,16,4.4,1-Apr-08
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,8-Apr,11,3.5,1-Apr-08
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,8-Apr,7,3.7,1-Apr-08
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,8-Apr,8,4.2,1-Apr-08
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,8-Apr,12,4,1-Apr-08
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,8-Apr,15,4.1,1-Apr-08
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,8-Apr,23,4,1-Apr-08
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,8-Apr,15,4.4,1-Apr-08
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,9-Apr,68,4.1,1-Apr-09
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,9-Apr,21,4.2,1-Apr-09
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,9-Apr,16,4.4,1-Apr-09
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,9-Apr,9,4.7,1-Apr-09
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,9-Apr,11,5,1-Apr-09
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,9-Apr,21,4.5,1-Apr-09
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,9-Apr,20,3.3,1-Apr-09
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,9-Apr,39,4.2,1-Apr-09
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,9-Apr,10,4,1-Apr-09
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,10-Apr,1,5,1-Apr-10
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,10-Apr,103,4.2,1-Apr-10
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,10-Apr,26,4.4,1-Apr-10
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,10-Apr,26,4.2,1-Apr-10
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,10-Apr,28,4.7,1-Apr-10
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,10-Apr,26,4.3,1-Apr-10
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,10-Apr,15,3.9,1-Apr-10
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10-Apr,33,3.8,1-Apr-10
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10-Apr,86,4.1,1-Apr-10
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10-Apr,10,4.8,1-Apr-10
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,11-Apr,23,4.7,1-Apr-11
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,11-Apr,103,4,1-Apr-11
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,11-Apr,36,4.1,1-Apr-11
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,11-Apr,23,4,1-Apr-11
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,11-Apr,33,3.5,1-Apr-11
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,11-Apr,26,4.5,1-Apr-11
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,11-Apr,30,4.7,1-Apr-11
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,11-Apr,31,3.9,1-Apr-11
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,11-Apr,167,4.1,1-Apr-11
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,11-Apr,22,4.4,1-Apr-11
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,12-Apr,23,4.9,1-Apr-12
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,12-Apr,93,3.9,1-Apr-12
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,12-Apr,31,3.9,1-Apr-12
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,12-Apr,37,4.1,1-Apr-12
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,12-Apr,35,3.9,1-Apr-12
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,12-Apr,18,4.7,1-Apr-12
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,12-Apr,26,4.4,1-Apr-12
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,12-Apr,31,3.4,1-Apr-12
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,12-Apr,182,4.1,1-Apr-12
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,12-Apr,11,4.5,1-Apr-12
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,13-Apr,31,4.8,1-Apr-13
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,13-Apr,75,4,1-Apr-13
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,13-Apr,34,3.6,1-Apr-13
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,13-Apr,49,4.1,1-Apr-13
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,13-Apr,29,3.6,1-Apr-13
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,13-Apr,18,4.4,1-Apr-13
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,13-Apr,20,3.9,1-Apr-13
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,13-Apr,31,4,1-Apr-13
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,13-Apr,264,4.2,1-Apr-13
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,13-Apr,26,4.5,1-Apr-13
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,14-Apr,46,4.7,1-Apr-14
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,14-Apr,71,3.8,1-Apr-14
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,14-Apr,32,3.4,1-Apr-14
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,14-Apr,40,4,1-Apr-14
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,14-Apr,31,3.2,1-Apr-14
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,14-Apr,28,4.4,1-Apr-14
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,14-Apr,23,4.7,1-Apr-14
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,14-Apr,38,4,1-Apr-14
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,14-Apr,263,4.1,1-Apr-14
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,14-Apr,22,4.7,1-Apr-14
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,15-Apr,48,4.6,1-Apr-15
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,15-Apr,97,4,1-Apr-15
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,15-Apr,19,4.3,1-Apr-15
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,15-Apr,53,4.2,1-Apr-15
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,15-Apr,21,3.7,1-Apr-15
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,15-Apr,32,4.3,1-Apr-15
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,15-Apr,20,4.5,1-Apr-15
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,15-Apr,18,4.5,1-Apr-15
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,15-Apr,296,4.1,1-Apr-15
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,15-Apr,22,4.3,1-Apr-15
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,French,16-Apr,54,4.4,1-Apr-16
rcaPajgKOJC2vo_l3xa42A,Bouchon at the Venezia Tower,French,16-Apr,94,4,1-Apr-16
aT_SsfZ6GQgJGyuIv1Hapw,Bouchon Bakery at the Venetian Casino,French,16-Apr,21,4.3,1-Apr-16
xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,French,16-Apr,59,3.9,1-Apr-16
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,French,16-Apr,13,4.2,1-Apr-16
XnJeadLrlj9AZB8qSdIR2Q,Jo神l  Robuchon,French,16-Apr,24,4.2,1-Apr-16
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Jo神l Robuchon,French,16-Apr,24,4.5,1-Apr-16
