business_id,business_name,category,quarter,count,rating,,,category,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/07,5,4.6,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/16,15,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/14,29,4.3,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/15,31,4.2,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/12,18,4.7,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/16,24,4.2,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/08,8,4.4,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/11,24,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/09,23,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/11,27,4.3,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/12,28,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/10,22,4.4,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/11,26,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/09,11,5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/15,32,4.3,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/13,26,4.6,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/14,23,4.2,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/12,20,4.3,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/15,25,4.4,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,4/1/08,8,4.2,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/07,5,4.2,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/09,5,4.8,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/17,21,4.6,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/07,3,5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,1/1/07,1,5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/08,5,4.8,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/17,7,4.7,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/10,28,4.4,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,7/1/06,2,4.5,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/12,14,4.4,,,,,
XnJeadLrlj9AZB8qSdIR2Q,Joí‚l  Robuchon,French,10/1/06,5,5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/09,14,4.4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/12,26,4.4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/11,21,4.3,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/16,24,4.4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/14,33,4.3,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/08,8,4.6,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/09,28,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/10,34,4.2,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/10,15,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/11,32,4.2,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/13,34,4.1,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/15,15,3.8,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/13,20,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/11,30,4.7,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/10,27,4.4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/08,12,4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/12,14,4.2,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/16,33,4.1,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/09,21,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/13,25,4.1,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/15,20,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/14,23,4.7,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/15,40,4.3,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/16,24,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/17,18,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/08,15,4.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/17,8,4.6,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/10,28,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/17,24,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/13,31,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/11,30,4.3,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/12,23,3.8,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/15,19,4.7,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/14,25,3.6,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/12,38,4.6,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/14,29,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/07,5,4.6,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/09,23,4.2,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,1/1/08,7,4.7,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/07,4,4.5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/16,24,3.9,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,10/1/06,2,4,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,7/1/06,1,5,,,,,
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joí‚l Robuchon,French,4/1/07,3,3.7,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/12,36,3.4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/10,32,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/12,31,3.4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/11,29,3.3,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/14,44,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/11,31,3.9,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/10,35,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/09,26,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/07,19,3.7,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/14,38,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/14,29,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/09,20,3.3,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/09,33,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/08,21,3.6,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/11,43,3.6,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/07,13,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/11,32,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/14,27,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/10,34,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/12,19,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/10,33,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/15,23,3.7,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/07,15,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/13,31,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/09,19,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/12,37,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/13,43,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/13,29,3.8,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/13,35,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/08,13,3.9,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/08,15,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/15,18,4.5,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/08,16,4.1,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/07,9,4.2,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/06,3,4.3,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,1/1/06,3,3.7,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/06,4,4.5,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/06,2,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,10/1/05,1,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,7/1/16,1,4,,,,,
Cr4ipI-tr-R8Q0NilkWNkA,MIX,French,4/1/05,2,5,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/11,154,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/15,296,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/13,257,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/15,275,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/15,290,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/14,307,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/17,251,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/11,194,4.3,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/16,209,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/10,86,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/12,178,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/17,247,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/15,267,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/10,106,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/13,264,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/14,226,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/16,272,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/08,25,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/17,77,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/16,276,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/13,292,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/16,203,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/12,182,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/11,167,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/13,222,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/14,307,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/12,191,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/10,98,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/11,167,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/07,27,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/12,219,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/10,73,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/14,263,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/09,49,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/08,31,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/08,25,3.7,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/08,23,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/09,39,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/09,42,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/07,14,4.1,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/07,17,4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/09,41,3.9,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/06,2,4.5,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,1/1/07,9,4.3,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/06,4,4.5,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,7/1/06,6,4.2,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,4/1/06,5,4.4,,,,,
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,French,10/1/05,3,4.7,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/14,27,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/14,22,4.7,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/13,32,4.6,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/08,15,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/11,22,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/13,26,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/15,22,4.3,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/14,24,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/17,28,4.3,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/08,10,4.6,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/06,5,4.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/16,25,4.3,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/10,14,3.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/11,19,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/17,29,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/16,24,3.9,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/16,19,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/12,16,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/10,10,3.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/15,37,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/10,12,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/11,30,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/16,27,4.6,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/13,25,4.3,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/09,4,4.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/07,8,4.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/15,17,4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/12,11,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/07,2,5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/12,13,4.1,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/09,7,5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/11,23,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/14,24,3.9,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/13,18,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/07,3,3.7,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/09,10,4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/10,10,4.8,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/15,20,4.3,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/12,25,4.2,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,10/1/08,9,4.4,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/17,1,5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/09,12,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/08,11,4.5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/06,3,5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,1/1/07,5,4.6,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,7/1/06,1,5,,,,,
0q_BHpxbikVtPRRLRu-U0g,Picasso,French,4/1/06,1,5,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/11,25,4,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/12,29,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/17,36,4.1,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/16,36,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/13,42,3.6,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/15,41,4,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/14,45,3.6,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/13,43,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/15,34,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/14,33,4.1,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/16,26,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/13,34,3.9,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/16,41,4.3,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/14,37,4,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/15,30,3.8,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/13,38,3.8,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/14,30,3.7,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/12,36,3.8,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/17,36,4.1,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/12,31,4.5,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/16,40,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/17,13,4.9,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,4/1/11,22,3.9,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/15,29,4.6,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/11,15,2.7,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,7/1/11,18,4.2,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,1/1/12,32,3.9,,,,,
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,Greek,10/1/10,6,3,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/13,31,4.1,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/14,30,4.1,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/16,41,3.7,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/16,41,3.8,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/11,32,4.1,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/12,27,3.8,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/11,17,3.9,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/14,32,4.2,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/10,10,3.8,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/14,36,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/16,40,3.8,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/11,30,3.9,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/08,4,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/15,52,4.2,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/15,35,4.4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/13,25,4.2,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/13,31,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/13,28,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/10,4,4.2,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/09,7,4.7,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/17,41,4.1,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/17,40,3.7,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/12,21,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/15,29,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/12,28,4.3,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,7/1/17,11,3,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,10/1/14,32,3.8,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/15,22,4,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,4/1/12,25,4.3,,,,,
UV2Jt8slktGu14gLZeNCjA,Mint Indian Bistro,Indian,1/1/16,33,4.3,,,,,
